timestamp,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,%change,,date
3089,198.15,200.24,197.89,199.95,333,,,6-15-08
3090,199.58,201.47,199.27,201.15,847,,,6-16-08
3091,201.14,201.82,201.08,201.77,685,,,6-17-08
3092,200.69,201.06,200.59,200.81,731,,,6-18-08
3093,200.87,202.71,200.25,202.42,132,,,6-19-08
3094,202.11,203.67,201.91,203.14,890,,,6-20-08
3095,203.07,203.12,200.29,200.72,437,,,6-21-08
3096,200.8,200.98,200.05,200.2,123,,,6-22-08
3097,199.46,201.08,199.4,200.9,643,,,6-23-08
3098,201.11,203.16,201.03,202.83,403,,,6-24-08
3099,202.9,203.21,199.86,200.01,203,,,6-25-08
3100,198.74,201.21,198.54,201.14,888,,,6-26-08
3101,201.59,201.67,200.52,200.55,301,,,6-27-08
3102,200,201.45,199.91,201.45,361,,,6-28-08
3103,200.87,201.67,200.23,201.5,750,,,6-29-08
3104,200.96,201.09,199.85,200.21,377,,,6-30-08
3105,199.73,201.2,199.63,201.13,555,,,7-1-08
3106,201.1,201.45,200.76,201.02,451,,,7-2-08
3107,200.94,201.37,199.97,200.14,981,,,7-3-08
3108,200.44,200.44,199.77,200.22,868,,,7-4-08
3109,200.9,201.01,199.75,200.36,451,,,7-5-08
3110,200.34,200.64,199.54,199.59,227,,,7-6-08
3111,199.72,199.9,198.68,199.13,422,,,7-7-08
3112,199.1,199.63,199.1,199.38,443,,,7-8-08
3113,199.38,199.49,197.43,198.19,989,,,7-9-08
3114,198.32,198.62,197.74,197.78,933,,,7-10-08
3115,197.66,199.78,197.54,199.6,105,,,7-11-08
3116,199.71,199.81,199.22,199.65,189,,,7-12-08
3117,199.7,199.9,198.77,199.08,789,,,7-13-08
3118,199.32,200.62,199.23,200.29,938,,,7-14-08
3119,200.45,200.98,199.53,199.92,987,,,7-15-08
3120,200.08,201.66,199.67,201.53,439,,,7-16-08
3121,201.82,201.99,200.41,200.92,174,,,7-17-08
3122,201.32,201.35,200.1,200.26,943,,,7-18-08
3123,199.87,200.63,199.72,200.32,956,,,7-19-08
3124,200.15,200.36,199.89,200.06,362,,,7-20-08
3125,200.64,200.83,199.55,199.72,567,,,7-21-08
3126,199.59,199.94,199.32,199.51,539,,,7-22-08
3127,199.57,201.97,199.49,201.84,456,,,7-23-08
3128,201.78,202.81,201.55,202.63,836,,,7-24-08
3129,202.64,203.24,201.41,201.48,704,,,7-25-08
3130,200.63,202.38,200.47,202.17,893,,,7-26-08
3131,203.51,203.86,201.43,201.69,731,,,7-27-08
3132,201.83,202.08,201.43,201.52,904,,,7-28-08
3133,200.95,201.57,200.65,201.43,517,,,7-29-08
3134,201.31,203.28,200.67,203.13,913,,,7-30-08
3135,202.9,204.14,202.48,203.95,381,,,7-31-08
3136,204.24,204.44,203.18,203.52,754,,,8-1-08
3137,203.7,203.75,202.09,202.23,155,,,8-2-08
3138,202.3,202.42,200.85,201.74,881,,,8-3-08
3139,202.25,202.63,201.07,201.63,452,,,8-4-08
3140,200.66,203.11,200.05,203.1,494,,,8-5-08
3141,203.51,203.73,201.35,201.57,806,,,8-6-08
3142,201.75,202.48,201.58,202.31,738,,,8-7-08
3143,202.32,202.45,201.49,201.71,442,,,8-8-08
3144,200.84,201.75,200.39,201.25,856,,,8-9-08
3145,201.55,201.91,201.49,201.9,946,,,8-10-08
3146,201.92,203.13,201.69,203.08,319,,,8-11-08
3147,203.05,203.17,202.83,203,788,,,8-12-08
3148,203.63,203.71,201.53,201.91,291,,,8-13-08
3149,202.02,202.59,200.66,200.7,515,,,8-14-08
3150,201.34,201.55,200.82,201.1,108,,,8-15-08
3151,201.32,201.95,201.17,201.9,392,,,8-16-08
3152,202.25,202.84,201.84,202.27,861,,,8-17-08
3153,201.62,201.77,201.61,201.66,888,,,8-18-08
3154,201.24,203.83,201.05,203.46,521,,,8-19-08
3155,203.2,203.5,203.16,203.4,126,,,8-20-08
3156,202.89,202.99,202.08,202.55,725,,,8-21-08
3157,202.85,203.53,200.75,201.07,186,,,8-22-08
3158,201.16,201.66,200.09,200.25,635,,,8-23-08
3159,200.12,200.7,200.03,200.52,573,,,8-24-08
3160,200.55,200.74,199.2,199.64,836,,,8-25-08
3161,200.07,200.08,197.31,197.43,180,,,8-26-08
3162,197.43,197.59,196.96,197.29,363,,,8-27-08
3163,196.53,197.41,196.29,197.01,980,,,8-28-08
3164,198.08,198.09,196.78,197.16,770,,,8-29-08
3165,196.51,196.94,195.45,195.84,482,,,8-30-08
3166,195.21,198.14,195.05,198.01,823,,,8-31-08
3167,198.33,199.97,198.05,199.87,522,,,9-1-08
3168,200.05,200.3,198.46,198.47,977,,,9-2-08
3169,199.03,200.41,198.63,199.98,465,,,9-3-08
3170,199.35,201.1,199.22,200.86,567,,,9-4-08
3171,201.16,202.07,200.92,202.01,641,,,9-5-08
3172,202.11,202.38,201.41,201.95,469,,,9-6-08
3173,201.79,202.67,201.71,202.07,142,,,9-7-08
3174,202.44,202.61,200.98,201.22,591,,,9-8-08
3175,201.56,201.62,200.73,200.81,569,,,9-9-08
3176,200.42,200.6,198.6,198.73,391,,,9-10-08
3177,199.51,199.62,198.15,198.23,580,,,9-11-08
3178,198.28,198.37,197.78,197.85,600,,,9-12-08
3179,197.49,198.18,197.16,198.07,172,,,9-13-08
3180,197.28,199.76,196.72,199.68,302,,,9-14-08
3181,199.32,199.58,198.95,199.58,391,,,9-15-08
3182,200.17,201.08,198.7,198.87,490,,,9-16-08
3183,198.3,198.36,197.36,197.8,378,,,9-17-08
3184,196.78,197.92,196.77,197.78,861,,,9-18-08
3185,197.85,197.98,196.59,196.94,306,,,9-19-08
3186,197.49,197.53,197.22,197.45,427,,,9-20-08
3187,196.34,199.64,196.29,199.38,865,,,9-21-08
3188,199.61,200.29,198.1,198.16,996,,,9-22-08
3189,197.76,197.9,197.26,197.52,105,,,9-23-08
3190,197.79,197.92,197.22,197.64,688,,,9-24-08
3191,198.32,198.5,197.89,198.37,796,,,9-25-08
3192,198.26,199.18,198.11,199.04,556,,,9-26-08
3193,198.9,198.93,198.25,198.47,377,,,9-27-08
3194,198.14,198.29,197.39,197.94,317,,,9-28-08
3195,198.19,198.36,197.7,197.89,471,,,9-29-08
3196,198.15,198.3,196.38,196.59,417,,,9-30-08
3197,196.45,196.65,195.77,195.95,672,,,10-1-08
3198,195.08,196.07,195.05,195.89,952,,,10-2-08
3199,195.73,195.88,194.53,194.93,133,,,10-3-08
3200,194.31,194.38,193.95,194.09,100,,,10-4-08
3201,193.62,195.26,193.56,194.8,598,,,10-5-08
3202,194.79,196.2,194.54,195.8,121,,,10-6-08
3203,196.16,197.36,195.85,197.03,182,,,10-7-08
3204,198.04,198.14,195.85,196.22,919,,,10-8-08
3205,195.88,197.23,195.39,197.18,732,,,10-9-08
3206,196.32,196.67,194.99,195.15,440,,,10-10-08
3207,195.57,195.85,193.7,194.05,261,,,10-11-08
3208,194.25,195.1,193.98,194.72,309,,,10-12-08
3209,194.63,194.7,194.39,194.41,837,,,10-13-08
3210,194.13,195.67,193.88,195.47,441,,,10-14-08
3211,195.24,195.62,194.03,194.07,254,,,10-15-08
3212,193.78,193.87,193.31,193.6,592,,,10-16-08
3213,194.2,194.24,193.91,193.96,379,,,10-17-08
3214,193.93,195.16,193.49,195.03,380,,,10-18-08
3215,195.32,195.73,195.14,195.5,921,,,10-19-08
3216,195.77,196.62,195.75,196.53,205,,,10-20-08
3217,196.35,196.95,195.34,195.59,299,,,10-21-08
3218,195.9,196.15,192.13,192.25,647,,,10-22-08
3219,192.59,193.81,192.41,193.47,113,,,10-23-08
3220,193.58,194.09,193.54,193.85,612,,,10-24-08
3221,194.14,194.23,192.37,192.73,759,,,10-25-08
3222,193.74,194.17,191.07,191.53,758,,,10-26-08
3223,191.17,192.68,190.93,192.11,156,,,10-27-08
3224,191.92,194.19,191.46,193.88,814,,,10-28-08
3225,193.64,193.69,192.38,192.7,559,,,10-29-08
3226,192.67,193.71,192.48,193.55,188,,,10-30-08
3227,194.13,194.19,192.41,192.89,782,,,10-31-08
3228,192.84,193.35,192.64,193.16,717,,,11-1-08
3229,192.86,193.19,191.62,191.92,928,,,11-2-08
3230,190.74,191.19,190.48,191.07,463,,,11-3-08
3231,190.79,191.89,190.23,191.58,923,,,11-4-08
3232,191.55,191.7,189.73,189.97,551,,,11-5-08
3233,189.81,190.01,188.96,189.32,775,,,11-6-08
3234,189.06,191.23,189.02,190.87,520,,,11-7-08
3235,191.42,192.19,191.08,192.08,147,,,11-8-08
3236,192.22,192.51,191.72,191.84,142,,,11-9-08
3237,192.02,192.83,191.97,192.82,159,,,11-10-08
3238,193.01,193.18,191.12,191.35,818,,,11-11-08
3239,191.44,191.52,191.16,191.17,251,,,11-12-08
3240,191.31,191.68,189.3,189.47,690,,,11-13-08
3241,189.77,189.78,188.76,188.78,261,,,11-14-08
3242,189.64,190.37,187,187.1,966,,,11-15-08
3243,186.93,187.33,186.77,186.85,910,,,11-16-08
3244,186.22,186.92,185.88,186.58,925,,,11-17-08
3245,186.65,186.7,184.85,185.01,562,,,11-18-08
3246,184.71,185.45,184.67,185.37,287,,,11-19-08
3247,185.58,188.65,185.31,188.39,734,,,11-20-08
3248,188.53,189.5,188.09,189.05,917,,,11-21-08
3249,189.38,189.48,189.35,189.47,865,,,11-22-08
3250,189.75,189.92,187.31,187.63,538,,,11-23-08
3251,187.7,187.7,185.94,186.01,234,,,11-24-08
3252,186.64,186.78,185.34,185.42,190,,,11-25-08
3253,185.29,186.01,185.06,185.3,262,,,11-26-08
3254,185.53,186.06,185.45,185.61,704,,,11-27-08
3255,185.22,186.31,184.92,186.18,580,,,11-28-08
3256,185.4,185.57,184.62,185.09,713,,,11-29-08
3257,184.55,186.2,184.1,186.04,418,,,11-30-08
3258,185.62,185.86,184.34,184.39,970,,,12-1-08
3259,184.65,185.16,183.7,183.96,556,,,12-2-08
3260,184.51,184.64,182.53,182.94,374,,,12-3-08
3261,182.92,183.26,182.73,183.13,783,,,12-4-08
3262,183.39,183.7,183.19,183.28,705,,,12-5-08
3263,183.71,185.84,183.21,185.43,448,,,12-6-08
3264,186.31,186.67,184.53,184.76,287,,,12-7-08
3265,185.14,185.48,184.92,185.33,576,,,12-8-08
3266,184.81,186.05,184.79,185.83,917,,,12-9-08
3267,186.14,186.23,184.56,184.86,250,,,12-10-08
3268,185.23,185.9,184.82,185.28,806,,,12-11-08
3269,185.36,187.02,185.14,186.87,677,,,12-12-08
3270,186.57,188.36,186.34,188.03,179,,,12-13-08
3271,188.52,188.73,188.02,188.11,583,,,12-14-08
3272,188.76,188.94,188.04,188.35,127,,,12-15-08
3273,187.99,188.37,186.48,186.75,565,,,12-16-08
3274,187.53,187.64,183.94,184.31,317,,,12-17-08
3275,184.6,184.94,183.05,183.25,227,,,12-18-08
3276,183.9,184.66,183.62,183.81,918,,,12-19-08
3277,184.46,184.91,183.91,184.87,916,,,12-20-08
3278,184.46,186.02,184.17,185.74,396,,,12-21-08
3279,186.43,186.69,183.07,183.86,354,,,12-22-08
3280,184.19,184.38,184.15,184.26,279,,,12-23-08
3281,183.79,183.81,181.57,181.86,805,,,12-24-08
3282,182.32,182.54,180.69,180.8,958,,,12-25-08
3283,179.82,181.98,179.62,181.38,143,,,12-26-08
3284,180.79,181.96,180.73,181.8,907,,,12-27-08
3285,180.64,181.25,180.05,181.1,439,,,12-28-08
3286,180.83,180.92,180.39,180.83,371,,,12-29-08
3287,181.24,181.76,180.79,181.39,891,,,12-30-08
3288,181.13,183.19,180.83,183.03,157,,,12-31-08
3289,182.1,183.87,181.93,183.71,738,,,1-1-09
3290,183.73,183.78,182.51,182.96,558,,,1-2-09
3291,183.96,184.29,180.87,181.07,611,,,1-3-09
3292,181.55,181.68,179.58,179.91,110,,,1-4-09
3293,180.98,181.36,178.66,178.88,874,,,1-5-09
3294,178.84,179.3,178.55,179.16,719,,,1-6-09
3295,178.83,179.2,178.46,178.47,101,,,1-7-09
3296,178.65,181.03,178.63,181.02,979,,,1-8-09
3297,181.12,181.17,179.83,180.05,766,,,1-9-09
3298,179.14,180.09,178.87,179.8,833,,,1-10-09
3299,180.92,181.35,180.57,180.78,423,,,1-11-09
3300,180.76,180.99,179.22,179.6,568,,,1-12-09
3301,179.43,179.44,178.07,178.52,632,,,1-13-09
3302,178.77,178.96,177.09,177.22,633,,,1-14-09
3303,177.09,177.95,177.02,177.52,432,,,1-15-09
3304,176.39,177.24,175.99,176.19,846,,,1-16-09
3305,176.32,177.95,176.1,177.69,665,,,1-17-09
3306,178.45,178.55,177.61,178.04,377,,,1-18-09
3307,178.74,180.8,178.32,180.76,459,,,1-19-09
3308,180.47,181.24,180.27,181.18,649,,,1-20-09
3309,179.74,182.03,179.49,181.93,949,,,1-21-09
3310,181.74,182.54,178.17,178.97,453,,,1-22-09
3311,178.87,179.36,177.87,178,885,,,1-23-09
3312,178.23,178.27,177.53,177.67,256,,,1-24-09
3313,177.79,178.11,176.53,176.62,545,,,1-25-09
3314,176.65,178.27,176.47,178,921,,,1-26-09
3315,178.09,178.25,177.65,177.76,349,,,1-27-09
3316,178.48,178.73,178.44,178.55,756,,,1-28-09
3317,179.1,179.14,177.37,177.59,929,,,1-29-09
3318,177.24,177.37,175.24,175.42,182,,,1-30-09
3319,175.76,176.02,174.4,174.46,662,,,1-31-09
3320,175.05,175.08,173.13,173.43,872,,,2-1-09
3321,172.31,174.17,172.23,174.13,523,,,2-2-09
3322,173.76,175.22,173.6,175.18,223,,,2-3-09
3323,175.67,176.05,175.45,175.95,485,,,2-4-09
3324,176.59,177.78,176.41,177.69,409,,,2-5-09
3325,177.54,179.45,177.34,179.08,728,,,2-6-09
3326,179.32,179.9,178.47,178.84,148,,,2-7-09
3327,179.7,179.92,178.59,178.69,522,,,2-8-09
3328,179.06,179.15,178.62,178.92,241,,,2-9-09
3329,179.21,179.44,178.09,178.16,856,,,2-10-09
3330,178.18,179.03,177.73,178.98,998,,,2-11-09
3331,179.83,180.16,178.19,178.19,690,,,2-12-09
3332,177.69,181.08,177.53,180.92,301,,,2-13-09
3333,180.22,183.07,180.02,182.88,209,,,2-14-09
3334,182.22,183.39,181.61,183.32,416,,,2-15-09
3335,183.28,183.47,182.35,182.42,981,,,2-16-09
3336,183.6,183.62,182.57,182.81,880,,,2-17-09
3337,182.41,183.26,181.8,182.8,469,,,2-18-09
3338,182.74,182.88,180.72,181.01,939,,,2-19-09
3339,181.35,181.54,179.25,179.37,525,,,2-20-09
3340,179.9,179.92,178.91,179.59,794,,,2-21-09
3341,179.14,180.09,179.1,179.24,809,,,2-22-09
3342,178.49,180.15,178.4,179.98,651,,,2-23-09
3343,179.17,180.1,179.07,179.86,316,,,2-24-09
3344,180.06,181.64,179.33,181.43,864,,,2-25-09
3345,181.41,181.54,179.83,180.28,365,,,2-26-09
3346,180.03,180.08,178.14,178.88,486,,,2-27-09
3347,178.73,179.29,178.16,178.93,794,,,2-28-09
3348,177.45,180.19,177.44,179.94,247,,,3-1-09
3349,180.2,180.58,179.88,180.07,295,,,3-2-09
3350,180.07,180.5,179.71,180,309,,,3-3-09
3351,180.64,180.85,176.63,176.76,873,,,3-4-09
3352,177.28,178.12,176.56,177.63,131,,,3-5-09
3353,177.23,178.59,177.17,178.17,177,,,3-6-09
3354,177.61,177.63,176.94,177.07,578,,,3-7-09
3355,176.99,178.03,176.37,177.95,772,,,3-8-09
3356,178.27,178.3,177.69,178.26,524,,,3-9-09
3357,176.72,178.7,176.68,178.5,218,,,3-10-09
3358,178.42,179.74,178.34,179.57,768,,,3-11-09
3359,179.46,181.01,179.03,180.95,743,,,3-12-09
3360,181.88,181.91,180.63,181.33,886,,,3-13-09
3361,181.52,183.45,180.9,183.27,642,,,3-14-09
3362,184.84,185.02,180.66,180.78,188,,,3-15-09
3363,180.24,184.21,179.78,184.03,467,,,3-16-09
3364,184.19,185.71,183.56,185.51,548,,,3-17-09
3365,184.99,186.51,184.77,186.06,383,,,3-18-09
3366,185.32,186.52,185.07,186.34,655,,,3-19-09
3367,187.07,187.41,185.85,186.42,950,,,3-20-09
3368,186.8,186.85,185.94,186.22,382,,,3-21-09
3369,186.77,186.81,185.33,185.37,519,,,3-22-09
3370,185.78,186.28,185.63,186.17,719,,,3-23-09
3371,184.34,184.9,184.08,184.81,756,,,3-24-09
3372,184.8,185.89,184.26,185.69,661,,,3-25-09
3373,186.38,186.56,184.33,184.51,276,,,3-26-09
3374,184.14,184.79,183.88,184.32,282,,,3-27-09
3375,184.09,186.71,183.71,186.32,648,,,3-28-09
3376,186.62,186.94,186.18,186.34,917,,,3-29-09
3377,186.48,186.69,185.89,186.3,443,,,3-30-09
3378,184.99,185.47,184.72,185.27,140,,,3-31-09
3379,185.93,186.49,185.57,186.43,728,,,4-1-09
3380,186.81,186.82,186.43,186.45,689,,,4-2-09
3381,186.92,187.1,186.1,186.31,134,,,4-3-09
3382,186.28,186.45,184.51,185.03,419,,,4-4-09
3383,184.69,185.71,184.36,185.66,315,,,4-5-09
3384,185.59,185.89,184.05,184.52,880,,,4-6-09
3385,183.86,184.83,183.79,184.62,206,,,4-7-09
3386,183.73,186.14,183.67,186.1,743,,,4-8-09
3387,185.74,185.8,185.25,185.38,262,,,4-9-09
3388,184.79,185.32,184.09,184.4,677,,,4-10-09
3389,184.44,185.15,183.31,183.54,669,,,4-11-09
3390,184.36,184.51,181.04,181.32,161,,,4-12-09
3391,181.48,182.55,181.09,182.41,899,,,4-13-09
3392,182.79,183.06,180.63,181.15,674,,,4-14-09
3393,180.7,184.21,180.54,183.56,571,,,4-15-09
3394,183.82,183.91,182.82,183.02,141,,,4-16-09
3395,183.1,184.83,183.01,184.62,722,,,4-17-09
3396,184.35,186.22,183.83,186.04,432,,,4-18-09
3397,186.7,187.05,186.4,187.03,449,,,4-19-09
3398,187.35,188.89,187.08,188.79,568,,,4-20-09
3399,188.9,189.11,188.18,188.68,290,,,4-21-09
3400,188.5,189.75,187.95,189.7,452,,,4-22-09
3401,189.75,190.27,189.53,190.22,687,,,4-23-09
3402,190.1,190.45,189.38,189.47,106,,,4-24-09
3403,189.86,191.63,189.52,191.17,907,,,4-25-09
3404,190.6,190.77,190.03,190.1,795,,,4-26-09
3405,190.17,191.1,189.22,190.87,179,,,4-27-09
3406,190.7,191.04,189.42,189.52,699,,,4-28-09
3407,190.13,190.17,188.39,188.74,436,,,4-29-09
3408,188.61,190.7,188.3,190.54,964,,,4-30-09
3409,189.55,190.74,189.29,190.65,330,,,5-1-09
3410,190.98,191.05,189.33,189.43,263,,,5-2-09
3411,189.23,189.74,188.27,188.37,744,,,5-3-09
3412,188.79,191.8,188.19,191.39,949,,,5-4-09
3413,191.72,192.25,191.57,191.61,440,,,5-5-09
3414,191.15,191.27,190.61,191.27,437,,,5-6-09
3415,191.57,192.3,191.4,192.17,326,,,5-7-09
3416,192.31,193.26,192.08,192.77,643,,,5-8-09
3417,192.65,192.72,191.23,191.3,895,,,5-9-09
3418,190.73,191.21,190.44,190.72,270,,,5-10-09
3419,190.81,191.2,190.58,190.59,571,,,5-11-09
3420,191.19,191.76,190.99,191.18,623,,,5-12-09
3421,190.55,190.83,189.2,189.22,991,,,5-13-09
3422,189.83,190.31,189.7,190.24,797,,,5-14-09
3423,189.85,190.23,189.42,189.58,536,,,5-15-09
3424,189.33,189.89,189.28,189.81,785,,,5-16-09
3425,190.07,193.38,189.93,192.4,436,,,5-17-09
3426,191.35,193.23,191.23,192.86,572,,,5-18-09
3427,192.22,192.95,191.71,192.9,705,,,5-19-09
3428,192.5,194.08,192.24,193.97,156,,,5-20-09
3429,193.97,194.09,193.55,193.76,838,,,5-21-09
3430,193.06,194.48,192.69,194.3,840,,,5-22-09
3431,193.49,196.33,193.45,196.28,961,,,5-23-09
3432,195.73,196.73,195.71,196.51,196,,,5-24-09
3433,195.76,195.83,195.3,195.38,201,,,5-25-09
3434,195.56,196.39,195.13,196.04,934,,,5-26-09
3435,196.9,196.95,195.15,195.48,448,,,5-27-09
3436,195.08,198.84,194.63,198.23,143,,,5-28-09
3437,197.79,198.01,197.09,197.21,491,,,5-29-09
3438,197.27,197.32,196.97,196.97,926,,,5-30-09
3439,196.94,197.16,195.12,195.27,838,,,5-31-09
3440,195.98,196.24,194.56,194.86,606,,,6-1-09
3441,195.65,195.84,193.16,193.21,123,,,6-2-09
3442,193.16,193.27,192.65,192.79,827,,,6-3-09
3443,193.16,193.91,191.99,192.06,639,,,6-4-09
3444,192.67,192.74,191.01,191.19,866,,,6-5-09
3445,189.91,192.3,189.58,192.1,156,,,6-6-09
3446,192.25,192.82,192.07,192.68,603,,,6-7-09
3447,193.13,193.49,191.43,191.63,225,,,6-8-09
3448,192.72,192.85,191.4,191.64,934,,,6-9-09
3449,191.28,191.68,191.25,191.59,573,,,6-10-09
3450,191.61,194.5,191.58,194.1,970,,,6-11-09
3451,194.49,194.53,194.12,194.22,487,,,6-12-09
3452,194.01,194.06,191.81,192.49,631,,,6-13-09
3453,192.2,193.9,192.06,193.86,904,,,6-14-09
3454,194.49,194.68,192.87,193.22,331,,,6-15-09
3455,193.43,193.95,192.58,192.88,540,,,6-16-09
3456,192.3,193.33,192.23,192.82,203,,,6-17-09
3457,193.36,193.52,192.43,192.72,559,,,6-18-09
3458,192.5,193.95,192.29,193.82,141,,,6-19-09
3459,192.98,192.99,192.32,192.9,605,,,6-20-09
3460,193.52,193.7,192.8,193.1,843,,,6-21-09
3461,192.59,194.8,192.12,194.71,184,,,6-22-09
3462,195,195.1,194.28,194.31,495,,,6-23-09
3463,194.65,195.45,191.55,191.72,667,,,6-24-09
3464,192.26,192.9,192.14,192.82,975,,,6-25-09
3465,193.2,193.22,190.56,190.78,440,,,6-26-09
3466,190.06,190.18,188.36,188.45,814,,,6-27-09
3467,188.24,188.55,187.56,187.84,228,,,6-28-09
3468,188.19,188.37,186.76,186.82,715,,,6-29-09
3469,186.75,187.04,186.73,186.93,634,,,6-30-09
3470,187.81,187.97,187.27,187.46,308,,,7-1-09
3471,187.61,187.66,186.86,187.09,677,,,7-2-09
3472,186.85,187.81,186.31,187.53,751,,,7-3-09
3473,187.71,187.94,186.71,187.26,941,,,7-4-09
3474,187.61,187.96,187.51,187.93,336,,,7-5-09
3475,188.04,188.23,185.58,185.83,320,,,7-6-09
3476,186.09,186.29,185.73,185.79,800,,,7-7-09
3477,185.75,187.69,185.5,186.84,999,,,7-8-09
3478,186.58,187.22,183.11,183.71,261,,,7-9-09
3479,183.74,185.13,183.65,184.87,170,,,7-10-09
3480,184.39,184.56,184.14,184.34,636,,,7-11-09
3481,183.55,185.23,183.38,185.15,459,,,7-12-09
3482,185.59,185.96,183.99,184.63,484,,,7-13-09
3483,184.62,184.8,184.21,184.6,449,,,7-14-09
3484,185.05,185.27,183.21,183.57,538,,,7-15-09
3485,183.55,183.78,183.43,183.6,766,,,7-16-09
3486,182.88,186.42,182.87,185.98,944,,,7-17-09
3487,186.77,186.81,183.34,183.81,472,,,7-18-09
3488,183.88,184.24,183.16,183.56,369,,,7-19-09
3489,183.62,184.3,183.59,184.28,393,,,7-20-09
3490,184.08,184.58,183.66,183.69,678,,,7-21-09
3491,183.86,184.12,183.6,183.63,320,,,7-22-09
3492,184.2,184.29,183.37,183.8,489,,,7-23-09
3493,183.27,183.45,182.49,183.08,352,,,7-24-09
3494,183.5,188.81,183.32,188.66,408,,,7-25-09
3495,188.68,192.2,188.32,191.78,538,,,7-26-09
3496,192.03,193.43,191.72,193.32,297,,,7-27-09
3497,192.91,192.96,192.76,192.95,646,,,7-28-09
3498,193.39,193.82,192.6,192.75,884,,,7-29-09
3499,192.56,192.58,190.67,190.74,967,,,7-30-09
3500,190.52,190.55,186.28,187.04,727,,,7-31-09
3501,187.31,188.41,187.15,188.39,626,,,8-1-09
3502,189.02,189.08,188.45,188.72,588,,,8-2-09
3503,188.31,188.63,187.89,188.49,323,,,8-3-09
3504,188.95,189,187.89,187.93,633,,,8-4-09
3505,187.21,187.35,186.74,186.76,663,,,8-5-09
3506,186.64,186.9,186.28,186.58,749,,,8-6-09
3507,186.89,189.96,186.68,189.81,688,,,8-7-09
3508,189.44,189.74,189.18,189.73,779,,,8-8-09
3509,190.47,190.8,189.86,190.05,853,,,8-9-09
3510,189.62,192.09,189.08,191.54,421,,,8-10-09
3511,191.75,191.98,189.97,190.06,948,,,8-11-09
3512,190.78,190.9,188.6,188.67,410,,,8-12-09
3513,188.07,188.33,185.57,186.44,747,,,8-13-09
3514,186.82,187.02,185.36,185.57,512,,,8-14-09
3515,185.98,186.66,185.63,186.39,800,,,8-15-09
3516,186.57,186.65,184.87,185.23,561,,,8-16-09
3517,185.65,185.94,185.16,185.42,588,,,8-17-09
3518,184.77,187.46,184.21,186.83,626,,,8-18-09
3519,186.6,186.93,186.54,186.68,647,,,8-19-09
3520,186.29,186.33,185.89,186.16,591,,,8-20-09
3521,185.92,187.36,185.86,187.19,234,,,8-21-09
3522,186.96,187.08,186.05,186.31,197,,,8-22-09
3523,186.78,187.23,183.83,183.94,248,,,8-23-09
3524,183.48,183.72,182.51,182.68,405,,,8-24-09
3525,182.41,182.96,181.31,182.91,439,,,8-25-09
3526,182.44,184.04,182.21,184.03,835,,,8-26-09
3527,183.55,183.64,182.15,182.25,872,,,8-27-09
3528,182.7,183.08,180.63,180.84,967,,,8-28-09
3529,181.17,181.49,180.53,181.03,923,,,8-29-09
3530,181.09,182.21,180.88,181.92,265,,,8-30-09
3531,182.36,182.6,182.23,182.35,183,,,8-31-09
3532,181.98,182.08,180.24,180.29,556,,,9-1-09
3533,179.88,179.95,179.7,179.74,487,,,9-2-09
3534,179.26,179.82,178.57,179.61,304,,,9-3-09
3535,179.31,179.59,178.55,179.38,322,,,9-4-09
3536,179.96,180.12,178.32,178.56,406,,,9-5-09
3537,178.59,178.93,178.42,178.61,683,,,9-6-09
3538,178.26,178.42,178,178.09,951,,,9-7-09
3539,179.06,179.09,177.95,177.98,103,,,9-8-09
3540,177.33,177.83,176.87,176.97,496,,,9-9-09
3541,176.67,178.4,176.58,177.99,861,,,9-10-09
3542,177.7,178.38,177.52,178,179,,,9-11-09
3543,178.39,179.18,178.12,179.15,440,,,9-12-09
3544,179.69,180.21,177.88,178.09,453,,,9-13-09
3545,178.4,178.58,176.75,176.76,931,,,9-14-09
3546,175.73,175.93,175.36,175.52,417,,,9-15-09
3547,174.77,174.79,174.32,174.65,418,,,9-16-09
3548,174.7,175.27,174.24,174.25,164,,,9-17-09
3549,175.07,175.19,171.67,171.88,372,,,9-18-09
3550,172.02,172.43,171.57,171.76,696,,,9-19-09
3551,171.61,171.92,171.31,171.38,382,,,9-20-09
3552,172.54,172.68,170.77,171.16,812,,,9-21-09
3553,170.42,170.71,169.42,169.71,223,,,9-22-09
3554,170.35,170.64,169.87,169.92,831,,,9-23-09
3555,169.76,170.38,169.36,170.28,599,,,9-24-09
3556,170.68,170.82,170.28,170.45,891,,,9-25-09
3557,170.06,170.1,168.9,169.38,211,,,9-26-09
